    °„C	        No	    CH0	            CH1	            CH2	            CH3
97.338	6989	0.1449145165	156.7319426973	0.2820750643	-0.1961428044
97.351	6990	0.1449198809	156.6981468617	0.2820495535	-0.1961331484
97.356	6991	0.1449219075	156.6568408404	0.2820245196	-0.1961245654
97.368	6992	0.1449267951	156.6217933072	0.2819984127	-0.1961150286
97.369	6993	0.1449271527	156.5823648323	0.2819733788	-0.1961042998
97.377	6994	0.1449301329	156.5454397527	0.2819478680	-0.1960939286
97.376	6995	0.1449297753	156.5116439171	0.2819240261	-0.1960923789
97.395	6996	0.1449374047	156.4734671398	0.2818994690	-0.1960833190
97.399	6997	0.1449391928	156.4352903626	0.2818730045	-0.1960861800
97.405	6998	0.1449415770	156.3977394341	0.2818472553	-0.1960921404
97.414	6999	0.1449449149	156.3620660521	0.2818234135	-0.1960979817
97.422	7000	0.1449482527	156.3257668213	0.2817982603	-0.1961026309
97.434	7001	0.1449529019	156.2869641952	0.2817760874	-0.1961045382
97.435	7002	0.1449533787	156.2506649644	0.2817496229	-0.1961057303
97.444	7003	0.1449569550	156.2181208264	0.2817230393	-0.1961068032
97.455	7004	0.1449616042	156.1768148051	0.2817001511	-0.1961068032
97.463	7005	0.1449645844	156.1436448183	0.2816759516	-0.1961122868
97.472	7006	0.1449681607	156.1054680410	0.2816511560	-0.1961207507
97.478	7007	0.1449707833	156.0691688102	0.2816258837	-0.1961181281
97.482	7008	0.1449722138	156.0353729746	0.2816016842	-0.1961180089
97.494	7009	0.1449772206	155.9996995926	0.2815773655	-0.1961213467
97.502	7010	0.1449804392	155.9652779082	0.2815524507	-0.1961255190
97.511	7011	0.1449837771	155.9252235845	0.2815271784	-0.1961325524
97.525	7012	0.1449894992	155.8895502025	0.2815033365	-0.1961355326
97.534	7013	0.1449929562	155.8519992740	0.2814787794	-0.1961349366
97.546	7014	0.1449979630	155.8169517408	0.2814527918	-0.1961391089
97.550	7015	0.1449996319	155.7837817540	0.2814284731	-0.1961280224
97.560	7016	0.1450034466	155.7431015815	0.2814028431	-0.1961156247
97.565	7017	0.1450053540	155.7074281995	0.2813791204	-0.1961032269
97.571	7018	0.1450079766	155.6723806663	0.2813570667	-0.1960932133
97.581	7019	0.1450117913	155.6335780402	0.2813309599	-0.1960797427
97.591	7020	0.1450157252	155.6022855998	0.2813081909	-0.1960710404
97.599	7021	0.1450190631	155.5666122178	0.2812837530	-0.1960606692
97.609	7022	0.1450231162	155.5271837430	0.2812599111	-0.1960520861
97.612	7023	0.1450240698	155.4971430002	0.2812355924	-0.1960451720
97.630	7024	0.1450315800	155.4614696182	0.2812117506	-0.1960398076
97.637	7025	0.1450343218	155.4270479338	0.2811869550	-0.1960364697
97.637	7026	0.1450340834	155.3869936101	0.2811618019	-0.1960327742
97.645	7027	0.1450374213	155.3500685304	0.2811372448	-0.1960270522
97.657	7028	0.1450423089	155.3200277877	0.2811144758	-0.1960209725
97.660	7029	0.1450435010	155.2837285569	0.2810899187	-0.1960146544
97.670	7030	0.1450474349	155.2443000820	0.2810671497	-0.1960089324
97.679	7031	0.1450510111	155.2086267000	0.2810408044	-0.1960070250
97.685	7032	0.1450532761	155.1742050156	0.2810183931	-0.1960030911
97.687	7033	0.1450541106	155.1422867264	0.2809944320	-0.1959955809
97.697	7034	0.1450584021	155.1066133443	0.2809702325	-0.1959922431
97.709	7035	0.1450629321	155.0696882647	0.2809459138	-0.1959835408
97.713	7036	0.1450648394	155.0340148827	0.2809227872	-0.1959716198
97.716	7037	0.1450659123	155.0020965935	0.2808978725	-0.1959568379
97.730	7038	0.1450713959	154.9639198163	0.2808726001	-0.1959427712
97.730	7039	0.1450715151	154.9320015271	0.2808499504	-0.1959389565
97.742	7040	0.1450761643	154.8919472034	0.2808256317	-0.1959340689
97.752	7041	0.1450802174	154.8619064606	0.2808039356	-0.1959287045
97.758	7042	0.1450826016	154.8281106250	0.2807790208	-0.1959221480
97.764	7043	0.1450852242	154.7911855454	0.2807537485	-0.1959141610
97.768	7044	0.1450867739	154.7542604658	0.2807310987	-0.1959031937
97.775	7045	0.1450892773	154.7229680254	0.2807072568	-0.1958952067
97.783	7046	0.1450927344	154.6891721898	0.2806836534	-0.1958856699
97.790	7047	0.1450954762	154.6516212613	0.2806612420	-0.1958688614
97.795	7048	0.1450976220	154.6178254257	0.2806396652	-0.1958633778
97.808	7049	0.1451027480	154.5871588342	0.2806141544	-0.1958565829
97.813	7050	0.1451046553	154.5483562081	0.2805899549	-0.1958471653
97.819	7051	0.1451070395	154.5170637677	0.2805671859	-0.1958199856
97.830	7052	0.1451113311	154.4838937809	0.2805442977	-0.1958229658
97.838	7053	0.1451146689	154.4513496430	0.2805203367	-0.1958357212
97.848	7054	0.1451186028	154.4144245633	0.2804962564	-0.1958408472
97.853	7055	0.1451207486	154.3837579717	0.2804725337	-0.1958488343
97.861	7056	0.1451238480	154.3443294969	0.2804510761	-0.1958516953
97.869	7057	0.1451269475	154.3124112077	0.2804278302	-0.1958533642
97.880	7058	0.1451313582	154.2754861281	0.2804019618	-0.1958588478
97.888	7059	0.1451345769	154.2423161413	0.2803789544	-0.1958637354
97.890	7060	0.1451352921	154.2097720033	0.2803552318	-0.1958700535
97.898	7061	0.1451385108	154.1747244701	0.2803322244	-0.1958687422
97.904	7062	0.1451412526	154.1453095761	0.2803083825	-0.1958690998
97.914	7063	0.1451450673	154.1090103453	0.2802853751	-0.1958634970
97.924	7064	0.1451491204	154.0777179049	0.2802620101	-0.1958309529
97.933	7065	0.1451525775	154.0432962205	0.2802386451	-0.1958148596
97.940	7066	0.1451554385	154.0082486873	0.2802175450	-0.1957897065
97.947	7067	0.1451581803	153.9738270029	0.2801929879	-0.1957594273
97.951	7068	0.1451599684	153.9425345625	0.2801697421	-0.1957428572
97.950	7069	0.1451593724	153.9043577852	0.2801472116	-0.1957441685
97.963	7070	0.1451647368	153.8730653449	0.2801244426	-0.1957479832
97.972	7071	0.1451681939	153.8436504509	0.2801019120	-0.1957495329
97.989	7072	0.1451752272	153.8060995225	0.2800773549	-0.1957339165
98.000	7073	0.1451792804	153.7754329309	0.2800549436	-0.1957310555
98.001	7074	0.1451799956	153.7403853977	0.2800311017	-0.1957260487
98.010	7075	0.1451835719	153.7090929573	0.2800088096	-0.1957242606
98.021	7076	0.1451878634	153.6759229705	0.2799862790	-0.1957171080
98.030	7077	0.1451915589	153.6440046813	0.2799617219	-0.1957163927
98.031	7078	0.1451916781	153.6083312993	0.2799389529	-0.1957131741
98.038	7079	0.1451947776	153.5751613125	0.2799188065	-0.1957143662
98.043	7080	0.1451964465	153.5407396281	0.2798934150	-0.1957047102
98.047	7081	0.1451982346	153.5069437925	0.2798723149	-0.1956988690
98.058	7082	0.1452027646	153.4756513521	0.2798484731	-0.1956954119
98.069	7083	0.1452071753	153.4431072142	0.2798260617	-0.1956942198
98.069	7084	0.1452069369	153.4130664714	0.2798034119	-0.1956892130
98.075	7085	0.1452093211	153.3786447870	0.2797815966	-0.1956834910
98.082	7086	0.1452121821	153.3442231026	0.2797576356	-0.1956812260
98.094	7087	0.1452169505	153.3135565110	0.2797345090	-0.1956800339
98.098	7088	0.1452186194	153.2810123730	0.2797136473	-0.1956791994
98.110	7089	0.1452236262	153.2484682350	0.2796899247	-0.1956679938
98.110	7090	0.1452233878	153.2152982482	0.2796688247	-0.1956626293
98.123	7091	0.1452287522	153.1846316567	0.2796445060	-0.1956592915
98.130	7092	0.1452312556	153.1508358211	0.2796225714	-0.1956585762
98.138	7093	0.1452344743	153.1176658343	0.2795992064	-0.1956534502
98.145	7094	0.1452375737	153.0857475451	0.2795776295	-0.1956483242
98.154	7095	0.1452409116	153.0544551047	0.2795553374	-0.1956478474
98.161	7096	0.1452440110	153.0225368156	0.2795331645	-0.1956479666
98.168	7097	0.1452465144	152.9887409800	0.2795107531	-0.1956517813
98.170	7098	0.1452474681	152.9518159003	0.2794865536	-0.1956514237
98.181	7099	0.1452516404	152.9255302504	0.2794654536	-0.1956528542
98.183	7100	0.1452527133	152.8954895076	0.2794451880	-0.1956519005
98.187	7101	0.1452542630	152.8629453697	0.2794208693	-0.1956436751
98.196	7102	0.1452577201	152.8316529293	0.2793982195	-0.1956379530
98.202	7103	0.1452601043	152.7947278496	0.2793785500	-0.1956309197
98.212	7104	0.1452642766	152.7646871069	0.2793543505	-0.1956213829
98.217	7105	0.1452664223	152.7346463641	0.2793317008	-0.1956135151
98.222	7106	0.1452680913	152.6970954357	0.2793100047	-0.1956066010
98.234	7107	0.1452729789	152.6695580882	0.2792893815	-0.1956024287
98.243	7108	0.1452766743	152.6376397990	0.2792664933	-0.1955819247
98.248	7109	0.1452787009	152.6082249050	0.2792444396	-0.1955745337
98.255	7110	0.1452813235	152.5719256742	0.2792210745	-0.1955672619
98.261	7111	0.1452839461	152.5431366291	0.2791851925	-0.1955585596
98.267	7112	0.1452863303	152.5105924911	0.2791766095	-0.1955527184
98.281	7113	0.1452919331	152.4767966555	0.2791561055	-0.1955344794
98.288	7114	0.1452947942	152.4442525175	0.2791353631	-0.1955164787
98.295	7115	0.1452975360	152.4179668676	0.2791117596	-0.1955120680
98.302	7116	0.1453002778	152.3835451832	0.2790898251	-0.1955056307
98.311	7117	0.1453038541	152.3553819868	0.2790681290	-0.1954945442
98.310	7118	0.1453034964	152.3259670929	0.2790450024	-0.1954891798
98.314	7119	0.1453050462	152.2921712573	0.2790235447	-0.1954769013
98.322	7120	0.1453083840	152.2590012705	0.2790030407	-0.1954660532
98.340	7121	0.1453152982	152.2295863765	0.2789806294	-0.1954534170
98.341	7122	0.1453156558	152.2001714826	0.2789584565	-0.1954409001
98.355	7123	0.1453212586	152.1670014958	0.2789373564	-0.1954290983
98.356	7124	0.1453219739	152.1350832066	0.2789147066	-0.1954259989
98.360	7125	0.1453235236	152.1062941615	0.2788931298	-0.1954158661
98.367	7126	0.1453261462	152.0750017211	0.2788709568	-0.1954169390
98.370	7127	0.1453273383	152.0412058855	0.2788496184	-0.1954170582
98.382	7128	0.1453321067	152.0142943868	0.2788263726	-0.1954138395
98.389	7129	0.1453352061	151.9798727024	0.2788055109	-0.1954079983
98.390	7130	0.1453355637	151.9510836572	0.2787840533	-0.1954025147
98.394	7131	0.1453371135	151.9216687633	0.2787617611	-0.1954012034
98.410	7132	0.1453434316	151.8878729277	0.2787408995	-0.1953978655
98.416	7133	0.1453456965	151.8597097313	0.2787196802	-0.1953979847
98.431	7134	0.1453517762	151.8296689886	0.2786986994	-0.1953938124
98.428	7135	0.1453505841	151.7958731530	0.2786766457	-0.1953940508
98.439	7136	0.1453549949	151.7683358054	0.2786555456	-0.1953874943
98.449	7137	0.1453590480	151.7357916674	0.2786340880	-0.1953826067
98.449	7138	0.1453591672	151.7057509247	0.2786135840	-0.1953811762
98.453	7139	0.1453607169	151.6794652748	0.2785917687	-0.1953779575
98.455	7140	0.1453614322	151.6450435904	0.2785686421	-0.1953772423
98.465	7141	0.1453654853	151.6137511500	0.2785499262	-0.1953752157
98.468	7142	0.1453664389	151.5849621049	0.2785256075	-0.1953765270
98.479	7143	0.1453709689	151.5549213621	0.2785052227	-0.1953714010
98.487	7144	0.1453743068	151.5267581658	0.2784845995	-0.1953711626
98.494	7145	0.1453770486	151.4898330861	0.2784634995	-0.1953685400
98.506	7146	0.1453816977	151.4641732850	0.2784413265	-0.1953659174
98.513	7147	0.1453846780	151.4328808446	0.2784208225	-0.1953659174
98.526	7148	0.1453898040	151.4047176483	0.2784000801	-0.1953654406
98.529	7149	0.1453908769	151.3771803008	0.2783783840	-0.1953619835
98.534	7150	0.1453931418	151.3415069188	0.2783578800	-0.1953576920
98.539	7151	0.1453948108	151.3145954200	0.2783353495	-0.1953568575
98.546	7152	0.1453979102	151.2858063749	0.2783134149	-0.1953572151
98.551	7153	0.1453998176	151.2557656321	0.2782945799	-0.1953534004
98.559	7154	0.1454029170	151.2276024358	0.2782731222	-0.1953518507
98.557	7155	0.1454020825	151.1975616930	0.2782514261	-0.1953508970
98.569	7156	0.1454070893	151.1643917063	0.2782309221	-0.1953444597
98.573	7157	0.1454085198	151.1374802075	0.2782097029	-0.1953435061
98.581	7158	0.1454117385	151.1030585231	0.2781897949	-0.1953460095
98.586	7159	0.1454136458	151.0767728732	0.2781676220	-0.1953421948
98.592	7160	0.1454162684	151.0454804328	0.2781478332	-0.1953364727
98.599	7161	0.1454190102	151.0179430853	0.2781248258	-0.1953317043
98.609	7162	0.1454228249	150.9879023426	0.2781070637	-0.1953255055
98.615	7163	0.1454253283	150.9591132974	0.2780854868	-0.1953239557
98.623	7164	0.1454286662	150.9322017987	0.2780665325	-0.1953218100
98.629	7165	0.1454310504	150.8959025679	0.2780429291	-0.1953200218
98.635	7166	0.1454333154	150.8708686156	0.2780232595	-0.1953189489
98.651	7167	0.1454397527	150.8420795704	0.2780040668	-0.1953245518
98.651	7168	0.1454397527	150.8120388277	0.2779822515	-0.1953259823
98.660	7169	0.1454435674	150.7826239337	0.2779616283	-0.1953239557
98.668	7170	0.1454464284	150.7538348886	0.2779390978	-0.1953218100
98.665	7171	0.1454453555	150.7244199946	0.2779189514	-0.1953166840
98.675	7172	0.1454494086	150.6956309495	0.2778999971	-0.1953171608
98.683	7173	0.1454523888	150.6680936019	0.2778783010	-0.1953175184
98.692	7174	0.1454560843	150.6374270104	0.2778587507	-0.1953179953
98.692	7175	0.1454563228	150.6117672093	0.2778364586	-0.1953145382
98.704	7176	0.1454608527	150.5811006177	0.2778161930	-0.1953189489
98.711	7177	0.1454635945	150.5535632702	0.2777967619	-0.1953152535
98.717	7178	0.1454662171	150.5210191322	0.2777751850	-0.1953132269
98.717	7179	0.1454663363	150.4947334823	0.2777549194	-0.1953092930
98.725	7180	0.1454694358	150.4665702860	0.2777342962	-0.1953076241
98.729	7181	0.1454709855	150.4371553920	0.2777140306	-0.1953070280
98.741	7182	0.1454758731	150.4058629516	0.2776940034	-0.1952959415
98.746	7183	0.1454778996	150.3776997553	0.2776740955	-0.1952861664
98.754	7184	0.1454807607	150.3495365590	0.2776529954	-0.1952856895
98.761	7185	0.1454836217	150.3238767579	0.2776315378	-0.1952875969
98.772	7186	0.1454882708	150.2938360151	0.2776118682	-0.1952849743
98.785	7187	0.1454933968	150.2669245164	0.2775919603	-0.1952858088
98.783	7188	0.1454924432	150.2356320760	0.2775713371	-0.1952860472
98.793	7189	0.1454963771	150.2068430309	0.2775528596	-0.1952707884
98.800	7190	0.1454992381	150.1811832298	0.2775330709	-0.1952475426
98.809	7191	0.1455029336	150.1492649406	0.2775138782	-0.1952501652
98.805	7192	0.1455012647	150.1217275930	0.2774911092	-0.1952659008
98.813	7193	0.1455047217	150.0929385479	0.2774720357	-0.1952784178
98.820	7194	0.1455074635	150.0647753516	0.2774510549	-0.1952862856
98.825	7195	0.1455093709	150.0372380040	0.2774293588	-0.1952893850
98.833	7196	0.1455124703	150.0103265053	0.2774110006	-0.1952916500
98.841	7197	0.1455155698	149.9827891578	0.2773909734	-0.1952898619
98.845	7198	0.1455173579	149.9540001127	0.2773711847	-0.1952867624
98.850	7199	0.1455195037	149.9264627651	0.2773497270	-0.1952804443
98.854	7200	0.1455210534	149.8957961736	0.2773304151	-0.1952773449
98.860	7201	0.1455233184	149.8670071284	0.2773119376	-0.1952760336
98.864	7202	0.1455251065	149.8444765713	0.2772910760	-0.1952706692
98.873	7203	0.1455286828	149.8119324334	0.2772724794	-0.1952756760
98.881	7204	0.1455317822	149.7906535739	0.2772534059	-0.1952744839
98.887	7205	0.1455341664	149.7593611335	0.2772337364	-0.1952699539
98.889	7206	0.1455347625	149.7343271812	0.2772154973	-0.1952681658
98.894	7207	0.1455370275	149.7024088921	0.2771932052	-0.1952673313
98.902	7208	0.1455402461	149.6754973933	0.2771762775	-0.1952569601
98.913	7209	0.1455446568	149.6498375922	0.2771564887	-0.1952655432
98.919	7210	0.1455470410	149.6210485471	0.2771381305	-0.1952664969
98.920	7211	0.1455473987	149.5916336531	0.2771196531	-0.1952685234
98.928	7212	0.1455503789	149.5672255497	0.2770983146	-0.1952712652
98.927	7213	0.1455501405	149.5378106557	0.2770816253	-0.1952724573
98.943	7214	0.1455564586	149.5090216106	0.2770612405	-0.1952749607
98.948	7215	0.1455584851	149.4839876583	0.2770409749	-0.1952730534
98.956	7216	0.1455618230	149.4589537060	0.2770217822	-0.1952751991
98.961	7217	0.1455637303	149.4301646608	0.2770025895	-0.1952755568
98.970	7218	0.1455674258	149.4013756157	0.2769835160	-0.1952747223
98.975	7219	0.1455693332	149.3775933610	0.2769633697	-0.1952728149
98.983	7220	0.1455726710	149.3481784670	0.2769444154	-0.1952738878
98.988	7221	0.1455745784	149.3231445147	0.2769255803	-0.1952779409
98.996	7222	0.1455775586	149.2968588648	0.2769069837	-0.1952769873
99.000	7223	0.1455793468	149.2674439709	0.2768849299	-0.1952790138
99.008	7224	0.1455824462	149.2405324722	0.2768689559	-0.1952781794
99.012	7225	0.1455841151	149.2173760663	0.2768488095	-0.1952825901
99.017	7226	0.1455859033	149.1860836259	0.2768291400	-0.1952797291
99.026	7227	0.1455898372	149.1585462784	0.2768095897	-0.1952728149
99.030	7228	0.1455912677	149.1341381749	0.2767909930	-0.1952744839
99.043	7229	0.1455963937	149.1097300714	0.2767700122	-0.1952614901
99.047	7230	0.1455981818	149.0796893287	0.2767517732	-0.1952281115
99.053	7231	0.1456004468	149.0552812252	0.2767324613	-0.1952382442
99.062	7232	0.1456039039	149.0308731217	0.2767114804	-0.1952388403
99.061	7233	0.1456036654	149.0008323789	0.2766934798	-0.1952477810
99.070	7234	0.1456074801	148.9745467290	0.2766745255	-0.1952543375
99.077	7235	0.1456099835	148.9476352303	0.2766560481	-0.1952554104
99.085	7236	0.1456132022	148.9263563708	0.2766362594	-0.1952589867
99.094	7237	0.1456170169	148.8938122328	0.2766179011	-0.1952592251
99.093	7238	0.1456164208	148.8643973389	0.2765991853	-0.1952585098
99.099	7239	0.1456190434	148.8424926306	0.2765776084	-0.1952568409
99.104	7240	0.1456208316	148.8155811319	0.2765606807	-0.1952556488
99.111	7241	0.1456238118	148.7905471796	0.2765418456	-0.1952545759
99.113	7242	0.1456245271	148.7636356809	0.2765234874	-0.1952540991
99.125	7243	0.1456294147	148.7329690893	0.2765045331	-0.1952546951
99.130	7244	0.1456313220	148.7085609858	0.2764859364	-0.1952527878
99.138	7245	0.1456343022	148.6816494871	0.2764657901	-0.1952448008
99.148	7246	0.1456384746	148.6566155348	0.2764457629	-0.1952481386
99.152	7247	0.1456402627	148.6328332801	0.2764277623	-0.1952471849
99.153	7248	0.1456403819	148.6090510255	0.2764079736	-0.1952451584
99.160	7249	0.1456432429	148.5808878291	0.2763898537	-0.1952436087
99.165	7250	0.1456452695	148.5546021792	0.2763710187	-0.1952374098
99.166	7251	0.1456458655	148.5270648317	0.2763537333	-0.1952391979
99.178	7252	0.1456502763	148.5045342746	0.2763343022	-0.1952401516
99.183	7253	0.1456524220	148.4713642878	0.2763140366	-0.1952393171
99.192	7254	0.1456562367	148.4469561843	0.2762960360	-0.1952289459
99.195	7255	0.1456570712	148.4244256273	0.2762755320	-0.1952022430
99.196	7256	0.1456576673	148.3975141285	0.2762594388	-0.1951930639
99.206	7257	0.1456618396	148.3718543274	0.2762401269	-0.1951907989
99.215	7258	0.1456651774	148.3474462239	0.2762204573	-0.1951862690
99.226	7259	0.1456695882	148.3217864228	0.2762034104	-0.1951773283
99.234	7260	0.1456729260	148.2936232265	0.2761818335	-0.1951693413
99.236	7261	0.1456736413	148.2692151230	0.2761643097	-0.1951640961
99.238	7262	0.1456743566	148.2441811707	0.2761459515	-0.1951521751
